histogram_mean,histogram_std,histogram_skewness,histogram_kurtosis,uniform_pattern_mean,uniform_pattern_std,uniform_pattern_skewness,uniform_pattern_kurtosis,rotation_invariant_mean,rotation_invariant_std,rotation_invariant_skewness,rotation_invariant_kurtosis
0.00390625,0.016497256,4.5206375,20.646832,623.9,1097.1664,1.5824901,1.073882,0.1,0.12743136,1.0414736,-0.20528841
0.00390625,0.018551266,7.0890365,65.402916,739.4,1267.7047,1.3691462,0.1239059,0.1,0.11625332,0.6244719,-1.1675993
0.00390625,0.017028045,4.833907,24.156366,546.5,937.6481,1.5643516,1.1799171,0.1,0.14078291,1.419504,0.8885422
0.00390625,0.019158864,7.223669,65.893585,732.5,1246.618,1.3958462,0.33367795,0.1,0.12195177,0.8126115,-0.74220896
0.00390625,0.021853227,9.88919,120.35322,842.4,1535.7244,1.7430224,1.6787709,0.1,0.12181262,0.70227486,-1.209876
0.00390625,0.018095272,5.635445,35.305275,779.0,1246.0428,1.1382048,-0.41402608,0.1,0.13156751,1.0122902,-0.5188184
0.00390625,0.019747918,7.4288716,68.27804,804.7,1400.291,1.3798894,0.068578295,0.1,0.12480753,0.8215891,-0.9097371
0.00390625,0.018911883,6.829043,57.96551,798.1,1309.1029,1.2136496,-0.30403185,0.1,0.12350764,0.8005262,-0.94448256
0.00390625,0.017662719,5.343734,31.217915,735.2,1192.0077,1.2145092,-0.15576684,0.1,0.13087763,1.043903,-0.3721366
0.00390625,0.017378714,5.104806,27.724703,733.7,1268.1752,1.5251262,0.9021727,0.1,0.13237523,1.0702168,-0.34267163
0.00390625,0.019003978,7.014457,61.749596,768.7,1331.92,1.3668342,0.029274093,0.1,0.122959144,0.8033505,-0.86146116
0.00390625,0.018028317,5.407434,31.24675,654.4,1065.839,1.2863576,0.19799873,0.1,0.14485659,1.3842237,0.59231496
0.00390625,0.017825507,5.3238325,30.086895,689.3,1119.8531,1.2592233,0.07501234,0.1,0.13971485,1.2544055,0.19105577
0.00390625,0.017585872,4.9955163,25.15381,688.9,1162.6675,1.473539,0.84201187,0.1,0.14009546,1.2517315,0.13942337
0.00390625,0.019787204,7.140381,62.19854,830.6,1405.2208,1.3056803,-0.10858549,0.1,0.13041571,0.8996942,-0.8139963
0.00390625,0.017898235,5.137163,26.681818,709.9,1189.6683,1.4378314,0.7179646,0.1,0.14227383,1.2706391,0.14504123
0.00390625,0.01950335,6.3723736,46.469162,766.4,1268.4358,1.2393167,-0.25988138,0.1,0.13862316,1.1843581,0.025995016
0.00390625,0.018119702,5.3807545,30.375519,663.7,1077.7544,1.2106655,-0.1979213,0.1,0.14086784,1.3648585,0.6628697
0.00390625,0.020254327,7.4424744,67.789055,806.5,1356.2896,1.332207,0.0948218,0.1,0.13204758,0.96937764,-0.5797806
0.00390625,0.017257288,4.991607,25.867744,617.2,1061.5066,1.5712764,1.1954795,0.1,0.13896249,1.301532,0.41596293
0.00390625,0.018876752,6.271314,46.123665,769.1,1271.0356,1.2359788,-0.26263142,0.1,0.1298745,0.99382,-0.466156
0.00390625,0.017604554,4.990164,24.942522,623.2,1091.6461,1.6758956,1.6008464,0.1,0.14853847,1.467066,0.8366337
0.00390625,0.018754324,5.698127,34.332645,655.4,1103.9257,1.3176091,-0.0014146062,0.1,0.1445766,1.4866767,1.1008406
0.00390625,0.016611997,4.5512,20.627766,567.2,963.9539,1.4811921,0.81507844,0.1,0.13244896,1.2029895,0.2713101
0.00390625,0.016495215,4.458089,19.547934,581.8,1004.248,1.5786229,1.2029841,0.1,0.13138887,1.1411349,0.033735275
0.00390625,0.019315293,7.6302204,74.42866,729.1,1291.9259,1.5004988,0.58871263,0.1,0.11873972,0.71976846,-0.940753
0.00390625,0.01685245,4.730185,22.815409,614.9,1045.7983,1.4664232,0.7268808,0.1,0.13289031,1.1855353,0.17908978
0.00390625,0.017135128,5.26802,32.05768,695.5,1173.2826,1.3428915,0.123768926,0.1,0.12352551,0.875291,-0.64503956
0.00390625,0.017101446,4.8509297,24.174438,593.6,1072.0228,1.7731584,1.8904451,0.1,0.13984936,1.3628559,0.63829994
0.00390625,0.017197346,4.946216,25.410564,687.7,1197.9601,1.5616282,1.0348985,0.1,0.13328663,1.1364994,-0.09045434
0.00390625,0.016837656,4.6816826,21.962337,597.4,1020.4259,1.5194496,0.9765629,0.1,0.13520715,1.2546023,0.35975742
0.00390625,0.018833317,6.4963717,50.48883,742.9,1276.402,1.3436607,-0.03176504,0.1,0.12797315,0.9630255,-0.44631386
0.00390625,0.016656054,4.547012,20.42687,542.6,962.10095,1.6656343,1.4537402,0.1,0.13525695,1.2986262,0.56815386
0.00390625,0.016905552,5.015268,28.26281,644.1,1102.071,1.380892,0.20489296,0.1,0.12321929,0.9331549,-0.39449787
0.00390625,0.016635794,4.5765057,20.936827,544.3,945.61896,1.596811,1.2455299,0.1,0.13556883,1.3136021,0.60920835
0.00390625,0.018226448,5.9659286,41.489468,653.8,1100.2976,1.2949868,-0.118729524,0.1,0.12682657,1.1009862,0.13987923
0.00390625,0.016425736,4.427884,19.246304,569.9,1010.0028,1.6691098,1.4756176,0.1,0.13063708,1.1327811,0.041180134
0.00390625,0.017921705,6.163173,47.07727,680.7,1164.6849,1.3372134,-0.03329856,0.1,0.11910418,0.79160374,-0.6921427
0.00390625,0.017108386,5.007438,26.997305,673.4,1125.0494,1.3469943,0.24383281,0.1,0.12760797,1.0210387,-0.29468846
0.00390625,0.018263489,6.477308,53.009666,803.4,1385.7781,1.3715812,0.08889354,0.1,0.12112852,0.7210522,-1.1121771
0.00390625,0.01721682,4.9930987,26.13863,700.0,1124.9113,1.1892216,-0.18256341,0.1,0.13046782,1.0561588,-0.3173728
0.00390625,0.018486204,6.328078,48.349953,759.5,1292.6019,1.3254863,-0.052411694,0.1,0.12577403,0.8966025,-0.65913033
0.00390625,0.018955644,5.7990727,36.33288,586.9,975.2078,1.4091367,0.65171117,0.1,0.15971501,1.6861354,1.5905437
0.00390625,0.01920341,5.9209137,37.77433,738.1,1344.1152,1.5495586,0.6934124,0.1,0.14167327,1.2606149,0.25599885
0.00390625,0.01707729,4.9431853,25.758389,566.3,934.1,1.352442,0.4175567,0.1,0.13813215,1.3334324,0.6248157
0.00390625,0.018575244,6.471759,51.360077,709.0,1261.9357,1.4134269,0.104629576,0.1,0.12306384,0.8848891,-0.52814865
0.00390625,0.017388392,5.026946,26.383219,599.7,1043.069,1.6087894,1.3002219,0.1,0.14243692,1.4033487,0.76790214
0.00390625,0.01793434,5.7092,37.34089,673.7,1123.7544,1.2689564,-0.17588232,0.1,0.1291689,1.0865357,-0.01053524
0.00390625,0.017560797,5.02366,25.639591,669.5,1117.01,1.3769091,0.42562047,0.1,0.13960901,1.2882586,0.36460423
0.00390625,0.021058504,8.5404415,91.064705,900.7,1594.9808,1.4224703,0.18147135,0.1,0.129167,0.7828485,-1.2037855
0.00390625,0.017483259,5.0185423,25.724104,575.0,997.2197,1.5998962,1.2767771,0.1,0.14553079,1.4927897,1.0789361
0.00390625,0.018263603,5.870377,40.246223,739.2,1235.3916,1.2803851,-0.13164361,0.1,0.12977564,0.99585575,-0.40301228
0.00390625,0.016952896,4.8047028,23.854815,512.8,888.1716,1.5652033,1.101154,0.1,0.13854969,1.4139273,0.95347834
0.00390625,0.01671706,4.637968,21.751898,564.6,976.7537,1.554641,1.0540297,0.1,0.13411562,1.2741895,0.49672532
0.00390625,0.01819904,5.7900567,38.50466,576.4,1050.0305,1.8109856,2.0311098,0.1,0.14773324,1.5306342,1.1630006
0.00390625,0.019827427,7.0895557,59.956795,798.8,1407.6274,1.3963702,0.07323526,0.1,0.12959935,0.92374516,-0.67629194
0.00390625,0.017808672,5.174459,27.611841,618.8,1052.9016,1.5238391,1.0375955,0.1,0.1468758,1.4693947,0.8998127
0.00390625,0.017668389,5.140876,27.452326,737.4,1218.6743,1.3388264,0.3179512,0.1,0.13466106,1.1153635,-0.25386548
0.00390625,0.017737804,5.323834,30.65015,635.8,1197.1649,1.8718085,2.1657674,0.1,0.14067619,1.3381819,0.5068555
0.00390625,0.019070687,6.7000995,54.46983,841.3,1443.4445,1.360724,0.07222237,0.1,0.12680146,0.82653326,-0.97574735
0.00390625,0.019963976,7.6339016,71.29627,843.2,1444.5928,1.3405683,-0.025615197,0.1,0.12427932,0.73385364,-1.1747191
0.00390625,0.016780296,4.6951127,22.444382,617.3,1046.5304,1.484921,0.8594981,0.1,0.13351263,1.1959286,0.16060185
0.00390625,0.016880637,4.7996325,24.074177,675.7,1126.6354,1.3711959,0.4005685,0.1,0.12795232,1.0076232,-0.38555264
0.00390625,0.017359052,5.076773,27.117847,627.7,1057.326,1.4364847,0.6567471,0.1,0.13598317,1.2701001,0.38298082
0.00390625,0.019677334,7.1627407,61.985542,764.7,1276.5502,1.3087776,0.038719513,0.1,0.12779927,0.9389956,-0.53562236
0.00390625,0.018500427,5.766504,36.94163,625.1,1012.5762,1.2515235,0.069392875,0.1,0.14998971,1.5329608,1.1146383
0.00390625,0.021630632,8.686191,91.77693,889.8,1485.0062,1.3878083,0.48335224,0.1,0.12858514,0.78821594,-1.1791389
0.00390625,0.017368374,4.941363,24.733358,613.5,1074.9526,1.6431762,1.4243132,0.1,0.14350843,1.4121116,0.75954866
0.00390625,0.017134298,4.821285,23.42214,667.3,1184.1462,1.6557324,1.3960416,0.1,0.13634188,1.2126681,0.12228203
0.00390625,0.016926821,4.7290606,22.574982,601.8,1001.7452,1.4119822,0.6475164,0.1,0.13686985,1.2647581,0.33752775
0.00390625,0.018428016,5.9874516,41.298622,677.0,1193.4418,1.4017982,0.09966446,0.1,0.13122936,1.1755995,0.26392817
0.00390625,0.019262945,6.7633986,55.700806,565.9,989.3787,1.6696821,1.583361,0.1,0.1556605,1.664508,1.5664425
0.00390625,0.01941828,6.560855,48.84516,743.6,1204.9034,1.1642929,-0.43718415,0.1,0.13400012,1.1122888,-0.11446047
0.00390625,0.016898394,4.673066,21.740524,562.5,1021.5934,1.8116237,2.053073,0.1,0.14084136,1.3653122,0.665601
0.00390625,0.017034255,4.865041,24.761953,676.4,1194.946,1.5812118,1.0344512,0.1,0.13012144,1.0572412,-0.2454009
0.00390625,0.017877704,5.3963633,31.50708,718.2,1305.6881,1.6056014,0.9891214,0.1,0.13358736,1.1193057,-0.11648464
0.00390625,0.020034734,7.9480605,79.3984,838.5,1527.7289,1.4486076,0.17387211,0.1,0.12416903,0.7436056,-1.1509069
0.00390625,0.016991967,4.9075127,25.425499,627.8,1080.9397,1.5424439,1.0291493,0.1,0.1296633,1.092739,-0.12049079
0.00390625,0.01748813,5.4201126,32.945705,678.8,1135.9701,1.3243635,0.10014699,0.1,0.12519568,0.9509036,-0.44092345
0.00390625,0.017959038,5.280812,28.91198,651.4,1042.4115,1.1772577,-0.19264668,0.1,0.14343445,1.3528396,0.53826785
0.00390625,0.019694228,7.0988846,61.22448,782.1,1287.9957,1.2600871,-0.08672147,0.1,0.13005161,0.95809835,-0.54282904
0.00390625,0.017811889,5.450791,32.613903,637.1,1097.7543,1.5687546,1.1652508,0.1,0.13802913,1.2793237,0.33308387
0.00390625,0.019561112,7.046965,58.961227,777.7,1272.7911,1.2187178,-0.24869655,0.1,0.124525554,0.8336323,-0.8246186
0.00390625,0.017077783,4.9063144,25.34638,506.8,899.44824,1.7280146,1.7752732,0.1,0.1420028,1.4266942,0.9147713
0.00390625,0.01699448,4.8101516,23.918451,624.6,1114.8418,1.5925965,1.0262413,0.1,0.1291504,1.0707166,-0.11078167
0.00390625,0.01691088,4.814952,24.156523,607.7,972.1523,1.1789234,-0.17807864,0.1,0.13036454,1.1031827,-0.09989405
0.00390625,0.016899131,4.8187685,24.23363,578.9,1067.2188,1.8018348,1.9172969,0.1,0.1324407,1.2173382,0.29452872
0.00390625,0.017675584,5.254487,29.261845,665.4,1056.5125,1.1316088,-0.34465948,0.1,0.1373262,1.2178751,0.10068822
0.00390625,0.018398928,6.0093503,41.593487,792.7,1247.8147,1.0414963,-0.7437278,0.1,0.12700841,0.89051306,-0.778085
0.00390625,0.017820572,5.3035536,30.014027,592.6,980.72314,1.3706095,0.4812721,0.1,0.14727615,1.5209851,1.14574
0.00390625,0.017497096,5.0232906,25.886745,618.2,1017.6906,1.3329656,0.3308647,0.1,0.14147998,1.3842074,0.70974183
0.00390625,0.017856443,5.3582006,30.780003,645.6,1060.2207,1.3092799,0.22564271,0.1,0.13961743,1.311639,0.4662478
0.00390625,0.017344598,5.181853,29.331547,591.1,1108.9987,1.8453513,2.050403,0.1,0.13797598,1.3298326,0.5898516
0.00390625,0.017547946,5.064009,26.463661,700.0,1171.084,1.3935429,0.48927787,0.1,0.13574314,1.1645448,-0.046191216
0.00390625,0.01721445,4.8930206,24.43169,683.4,1234.6521,1.710355,1.5636437,0.1,0.13507237,1.1609251,-0.04560685
0.00390625,0.017679688,5.1038914,26.661348,597.8,1010.1705,1.4983294,0.96628904,0.1,0.14807943,1.4969897,1.0043292
0.00390625,0.018078357,5.458577,32.395035,766.5,1307.1997,1.427072,0.48595092,0.1,0.1348549,1.0811931,-0.34032154
0.00390625,0.017758142,5.27957,29.2271,623.9,1151.8042,1.8321928,2.0634046,0.1,0.13941689,1.3093805,0.4316299
0.00390625,0.017963866,5.499212,32.937935,615.3,1112.9724,1.7455349,1.7378492,0.1,0.1406889,1.3639624,0.63353014
0.00390625,0.016702995,4.640124,21.80052,595.2,1026.4518,1.5440525,1.0238525,0.1,0.13062663,1.1678729,0.15808749
0.00390625,0.016690416,4.6401997,21.765408,590.2,990.2587,1.4380059,0.70614177,0.1,0.13350771,1.241978,0.34761024
0.00390625,0.017463595,5.0893335,27.048496,682.6,1107.6881,1.2308282,-0.07317595,0.1,0.13226421,1.1101334,-0.12488103
0.00390625,0.017118089,4.971718,26.121836,697.0,1145.173,1.2958938,0.14388174,0.1,0.13011196,1.0328487,-0.35799408
0.00390625,0.017027956,5.0571446,27.953587,587.4,969.5848,1.2899262,0.055752393,0.1,0.12686393,1.077579,-0.0051567554
0.00390625,0.019779474,7.5059342,69.34107,806.8,1311.6707,1.238693,-0.05200552,0.1,0.119829,0.6719254,-1.2159052
0.00390625,0.01776919,5.706547,38.3254,584.5,994.43225,1.4796431,0.7961941,0.1,0.13576551,1.2782389,0.47355676
0.00390625,0.019437611,7.45046,69.70795,755.2,1332.7034,1.4343874,0.26554233,0.1,0.120500565,0.7235692,-1.002849
0.00390625,0.01708329,4.8877683,24.619026,514.2,889.0402,1.5979583,1.2928531,0.1,0.1454378,1.540607,1.3001266
0.00390625,0.01803608,5.8793697,40.574913,658.2,1096.732,1.2666149,-0.17803252,0.1,0.13038078,1.1486192,0.2307148
0.00390625,0.016873583,4.6917305,22.11016,543.5,947.99255,1.6242195,1.3596038,0.1,0.13997316,1.3871505,0.8000698
0.00390625,0.017594114,5.536074,35.43331,654.5,1131.3502,1.3705928,0.067262374,0.1,0.12637705,1.0182536,-0.14872599
0.00390625,0.017323118,4.9842157,25.760592,589.5,963.62836,1.299781,0.22853836,0.1,0.13962841,1.3859419,0.7650356
0.00390625,0.018979896,6.8032312,57.023483,762.2,1316.7474,1.3569013,-0.0022782623,0.1,0.12593512,0.911424,-0.6027913
0.00390625,0.016676426,4.6015673,21.218782,585.7,1051.054,1.6955341,1.5288303,0.1,0.13135944,1.1508502,0.09118867
0.00390625,0.020127105,8.033168,79.54344,746.8,1325.7952,1.5400388,0.7847701,0.1,0.12068252,0.7636834,-0.88659215
0.00390625,0.017970767,5.6263943,35.860714,635.1,1042.9366,1.31901,0.28141725,0.1,0.13784385,1.2766086,0.36620712
0.00390625,0.018985838,6.539171,50.691315,818.3,1465.4429,1.4798665,0.4182255,0.1,0.12660876,0.84072065,-0.914196
0.00390625,0.016804336,4.8330307,25.046183,556.2,967.4793,1.5818405,1.1550144,0.1,0.13310474,1.2223982,0.3317914
0.00390625,0.019373031,7.7699704,77.2187,745.4,1313.1255,1.4833215,0.53580385,0.1,0.11813281,0.66848606,-1.0947672
0.00390625,0.016685782,4.6101775,21.395353,532.1,887.06036,1.3995239,0.56090534,0.1,0.13429785,1.3052435,0.6195855
0.00390625,0.02010196,8.448118,91.16767,772.1,1370.4152,1.5762485,0.97655416,0.1,0.11817971,0.6594154,-1.1648866
0.00390625,0.018137673,5.5582213,34.065735,575.4,999.71075,1.6256759,1.4000779,0.1,0.14957443,1.569399,1.2851782
0.00390625,0.018728752,6.038513,40.76748,675.2,1111.1975,1.2205359,-0.30321828,0.1,0.13670759,1.3018992,0.5807221
0.00390625,0.017578539,5.0606794,26.266085,622.1,1019.52496,1.3184097,0.30282643,0.1,0.14121944,1.3869652,0.6865096
0.00390625,0.018568778,6.1686673,44.716984,720.9,1277.9915,1.4196976,0.16037384,0.1,0.13028395,1.0615908,-0.15476131
0.00390625,0.017502358,5.038045,25.981886,631.1,1033.2743,1.2928503,0.16916008,0.1,0.13988514,1.3655827,0.6573999
0.00390625,0.019365914,6.8105574,55.823536,748.3,1243.4829,1.2801692,-0.073461436,0.1,0.13074103,1.0384004,-0.25387168
0.00390625,0.01646407,4.4835124,20.123005,560.2,971.8406,1.53158,0.9067098,0.1,0.12570749,1.032386,-0.1536367
0.00390625,0.018185137,6.3678784,50.396748,697.2,1183.9646,1.3227489,-0.048201613,0.1,0.118751824,0.754353,-0.8129933
0.00390625,0.01637514,4.3612943,18.324718,601.1,1103.8478,1.7774292,1.8141363,0.1,0.12720875,1.0117468,-0.32212853
0.00390625,0.017722627,5.544921,34.949722,653.7,1128.4614,1.371423,0.08189578,0.1,0.1271049,1.0465852,-0.075994015
0.00390625,0.026619554,12.24983,169.67038,946.2,1933.9961,2.1611657,3.276966,0.1,0.13482283,1.0736341,-0.32039428
0.00390625,0.016818749,4.7592297,23.440216,577.1,973.44836,1.4438099,0.6831307,0.1,0.13275646,1.2441127,0.4061334
0.00390625,0.016954493,4.8809695,25.078917,647.8,1085.0059,1.378118,0.39109945,0.1,0.12802212,1.0576313,-0.17793298
0.00390625,0.016795482,4.650362,21.744347,585.8,1049.7439,1.6422237,1.2603691,0.1,0.13070814,1.167727,0.19483995
0.00390625,0.01717033,5.4091253,35.06278,661.5,1139.6039,1.3649923,0.062838875,0.1,0.11890883,0.7642071,-0.8003528
0.00390625,0.01766055,5.274781,29.771751,616.5,1081.6735,1.5850656,1.1045337,0.1,0.1398036,1.3547531,0.6633334
0.00390625,0.017678557,5.244942,29.088715,673.3,1170.0039,1.5231067,0.8477231,0.1,0.13607374,1.2053865,0.15528679
0.00390625,0.017819023,5.3141885,30.143734,705.9,1154.0737,1.2450219,-0.085938714,0.1,0.13416798,1.1658531,0.015753746
0.00390625,0.01891789,7.1327457,65.18883,807.4,1378.0438,1.3285825,-0.059761427,0.1,0.121631,0.7380631,-1.0859089
0.00390625,0.017351883,4.953722,24.988008,666.1,1120.3396,1.4261304,0.6146137,0.1,0.13465527,1.1899419,0.0840404
0.00390625,0.018366968,6.2142353,46.662155,756.9,1312.793,1.380832,0.09726831,0.1,0.124359116,0.8705443,-0.7124462
0.00390625,0.017857019,5.455243,32.31143,665.7,1067.0548,1.1624285,-0.3025337,0.1,0.135571,1.2167299,0.20565987
0.00390625,0.017225923,5.221786,30.647541,707.7,1176.5215,1.3093778,0.08593503,0.1,0.12548341,0.9264037,-0.5699625
0.00390625,0.017688988,5.1236415,26.93494,636.4,1041.0156,1.2932811,0.18276109,0.1,0.14074668,1.3585243,0.6117997
0.00390625,0.017664012,5.3187695,30.71708,715.9,1167.048,1.2299855,-0.13623063,0.1,0.13122329,1.058146,-0.28138995
0.00390625,0.017573422,5.2056813,28.7747,518.2,915.0639,1.6984494,1.6571693,0.1,0.14920962,1.5997922,1.4664416
0.00390625,0.017022673,4.858086,24.465351,573.3,986.45966,1.5560954,1.1089551,0.1,0.13953657,1.3703388,0.72713137
0.00390625,0.016528657,4.4567814,19.445597,587.2,1043.5167,1.6568174,1.3916384,0.1,0.13045067,1.1352346,0.05697179
0.00390625,0.020890487,9.301201,108.94462,830.6,1502.09,1.5960814,0.96784914,0.1,0.11785414,0.60683316,-1.3639331
0.00390625,0.020808235,9.416401,111.59935,821.4,1487.5618,1.6278144,1.1237859,0.1,0.1155082,0.55238116,-1.4257245
0.00390625,0.017219191,4.99931,26.293148,577.8,1003.0858,1.5398368,0.9453494,0.1,0.13598067,1.3165905,0.62706137
0.00390625,0.01932948,7.5741353,73.27393,735.8,1309.2277,1.4838692,0.47586253,0.1,0.11996419,0.7474109,-0.8967018
0.00390625,0.017501047,5.138217,28.076365,527.2,948.8891,1.792721,2.0139723,0.1,0.14687201,1.5144007,1.1569085
0.00390625,0.017001923,4.826286,24.021696,613.5,1112.7671,1.7131226,1.5543948,0.1,0.13378094,1.1892959,0.17057681
0.00390625,0.016876703,4.7560334,23.203257,517.1,908.339,1.6475393,1.427709,0.1,0.13972795,1.4368874,1.0037532
0.00390625,0.016838245,4.725783,22.84313,520.9,925.00256,1.7101489,1.677144,0.1,0.1400267,1.420038,0.92287827
0.00390625,0.016738437,4.7335234,23.303965,591.4,986.46277,1.3449029,0.24920405,0.1,0.121355645,0.88952255,-0.5132053
0.00390625,0.018170549,6.4359202,52.122646,727.4,1265.2706,1.3707062,0.022140939,0.1,0.115500785,0.6187557,-1.1619893
0.00390625,0.016958172,4.776935,23.246788,570.4,937.17065,1.320732,0.28495595,0.1,0.13653758,1.33329,0.65737414
0.00390625,0.018135745,5.9786077,42.167137,671.0,1158.4476,1.3546329,-0.009677756,0.1,0.12719557,1.0679268,-4.2676926e-05
0.00390625,0.019263685,6.9121237,57.751133,695.1,1233.9034,1.4437771,0.27920893,0.1,0.12852047,1.085505,0.027159452
0.00390625,0.017187519,4.8936787,24.490858,599.1,1031.5172,1.5490334,1.0649313,0.1,0.13819644,1.3273792,0.57287383
0.00390625,0.017690111,5.5974174,36.219,686.7,1174.7505,1.3553683,0.06715823,0.1,0.12631227,0.99724984,-0.2733667
0.00390625,0.017002536,4.8269377,24.03262,616.0,1044.3801,1.4630921,0.7388217,0.1,0.1330731,1.1841772,0.15902638
0.00390625,0.020392854,8.4864435,90.80343,829.8,1426.1681,1.4460148,0.5215174,0.1,0.121177435,0.66328275,-1.2881497
0.00390625,0.016827095,4.690602,22.201143,551.8,922.40576,1.4182566,0.6358712,0.1,0.13683262,1.3212368,0.6148691
0.00390625,0.01729602,5.223641,30.402584,657.8,1068.1495,1.1826401,-0.35871464,0.1,0.12643366,1.0077076,-0.23299193
0.00390625,0.01662423,4.5518203,20.641714,633.0,1081.3475,1.5049962,0.89661735,0.1,0.13118291,1.1381714,0.0005428791
0.00390625,0.016462374,4.4521184,19.502396,646.7,1114.5914,1.5608817,1.1202595,0.1,0.13006006,1.0942912,-0.16515446
0.00390625,0.017281257,4.9805093,25.708195,609.5,1012.4228,1.3798305,0.49086124,0.1,0.13927191,1.3278475,0.5573149
0.00390625,0.018738916,6.6454215,54.56415,738.7,1245.2445,1.3045046,-0.081719376,0.1,0.12614158,0.9339086,-0.4880407
0.00390625,0.016440842,4.487219,20.115562,580.8,999.19934,1.5228996,0.93034446,0.1,0.12454253,0.9702772,-0.36413503
0.00390625,0.01815427,6.258283,48.389477,719.1,1224.142,1.3208199,-0.0800951,0.1,0.11870055,0.7308448,-0.92041683
0.00390625,0.017514989,5.068788,26.498024,667.4,1147.577,1.5368042,1.0104768,0.1,0.13822012,1.2566966,0.2390747
0.00390625,0.019063983,6.4557676,49.787827,808.5,1375.6473,1.3310639,-0.019623103,0.1,0.13046047,0.9530106,-0.65978765
0.00390625,0.018444888,5.7503123,35.96865,638.3,1210.9548,1.9536136,2.5364347,0.1,0.14623795,1.4161605,0.6590321
0.00390625,0.020618422,7.412881,62.62397,799.6,1289.7258,1.1733794,-0.32482454,0.1,0.13026318,0.94022703,-0.6420896
0.00390625,0.016699247,4.6398225,21.880722,650.3,1102.8145,1.4600502,0.7195945,0.1,0.12803765,1.0432283,-0.26026797
0.00390625,0.01664662,4.534232,20.231567,625.1,1072.333,1.5596832,1.1559969,0.1,0.13389935,1.1868662,0.08235979
0.00390625,0.017390583,4.9016848,24.120174,647.5,1165.9249,1.7722456,1.9048878,0.1,0.14314379,1.3488458,0.46074033
0.00390625,0.021226687,8.990462,100.94978,897.6,1555.2812,1.4374375,0.4095006,0.1,0.12575747,0.73277664,-1.2855831
0.00390625,0.017416542,5.1868434,29.210758,626.7,1146.0905,1.8083423,1.9947193,0.1,0.13960306,1.3019596,0.39639497
0.00390625,0.017345348,5.111808,28.103104,612.7,1123.4504,1.8383149,2.1322362,0.1,0.14053288,1.3290576,0.47719288
0.00390625,0.01697667,5.1017203,29.482815,684.1,1150.7174,1.3432004,0.1535436,0.1,0.12207966,0.8340806,-0.7407305
0.00390625,0.019255081,7.720196,76.90908,790.6,1403.4844,1.4253391,0.18204099,0.1,0.116912544,0.5925624,-1.3347526
0.00390625,0.02817755,13.021057,187.38454,1111.3,2147.8809,1.9534712,2.4618855,0.1,0.13905206,1.2322927,0.21380258
0.00390625,0.017193459,4.919139,24.89692,651.5,1078.7977,1.3333521,0.2648366,0.1,0.13560799,1.2404116,0.28816915
0.00390625,0.016850546,4.760133,23.3174,647.8,1118.6698,1.5243858,0.905931,0.1,0.13244985,1.1445179,0.0130729675
0.00390625,0.016873807,4.8537455,25.02661,587.3,997.6575,1.4896028,0.86570436,0.1,0.13179919,1.1316689,0.008653641
0.00390625,0.020587316,8.59855,92.14153,792.9,1384.7743,1.5652534,1.034092,0.1,0.119736254,0.6603341,-1.2193431
0.00390625,0.017824247,5.8229995,40.515446,774.7,1310.7131,1.3477814,0.12321677,0.1,0.12606041,0.8616284,-0.8112719
0.00390625,0.01877252,7.1907277,66.671005,799.9,1357.2921,1.3165104,-0.07549494,0.1,0.11969403,0.6576104,-1.2376003
0.00390625,0.016166765,4.2793612,17.66791,571.1,1003.01886,1.6039593,1.1974803,0.1,0.12297624,0.88563585,-0.6210959
0.00390625,0.0205337,9.21586,107.5545,795.5,1460.7283,1.6408527,1.1203483,0.1,0.113330044,0.48114532,-1.5199571
0.00390625,0.016901284,4.707043,22.346382,578.6,1008.6176,1.6562779,1.5361074,0.1,0.13933453,1.2905031,0.3905065
0.00390625,0.016709913,4.6091223,21.286963,607.6,1036.7954,1.5014919,0.88791627,0.1,0.13193995,1.143919,0.039121628
0.00390625,0.01665591,4.554619,20.52764,535.2,922.8382,1.5728866,1.1812524,0.1,0.1371659,1.3252608,0.62448955
0.00390625,0.017423794,5.5904965,37.64541,684.0,1184.7484,1.3799499,0.10250752,0.1,0.12146205,0.83212936,-0.6700287
0.00390625,0.01767448,5.227373,28.938446,670.2,1096.8707,1.2888404,0.15103239,0.1,0.13740759,1.2219739,0.167768
0.00390625,0.017805425,5.676329,37.106335,712.4,1259.8114,1.4672954,0.42625314,0.1,0.12648295,0.94987196,-0.4714489
0.00390625,0.016287727,4.3505435,18.480135,582.7,1031.2686,1.6259274,1.2578471,0.1,0.12197248,0.8954552,-0.5416527
0.00390625,0.01640118,4.5161214,20.978056,633.3,1104.4995,1.5416627,0.91872495,0.1,0.11955455,0.7927725,-0.81730366
0.00390625,0.01669847,4.57855,20.904964,577.1,1083.688,1.8957614,2.2970252,0.1,0.13363221,1.1965601,0.17604661
0.00390625,0.017243005,5.287088,32.093388,703.2,1232.7151,1.4751534,0.52592504,0.1,0.12204482,0.8322382,-0.75587654
0.00390625,0.016395455,4.389923,18.689466,541.5,966.48364,1.6922245,1.5474423,0.1,0.13177752,1.2064888,0.30130696
0.00390625,0.019457782,7.937772,81.26344,751.0,1348.1234,1.5105563,0.56499916,0.1,0.11684204,0.63829243,-1.1574254
0.00390625,0.020844026,9.44165,112.1228,797.3,1468.707,1.7008989,1.4099782,0.1,0.11529477,0.5603475,-1.3789072
